skipA_1_1_6	A	skipA_1_1_5	A	R
skipA_1_1_6	X	skipA_1_1_5	X	R
skipA_1_1_5	,	skipA_1_1_4	,	R
skipA_1_1_4	0	skipA_1_1_3	0	R
skipA_1_1_4	1	skipA_1_1_3	1	R
skipA_1_1_4	2	skipA_1_1_3	2	R
skipA_1_1_4	3	skipA_1_1_3	3	R
skipA_1_1_3	,	skipA_1_1_2	,	R
skipA_1_1_2	L	skipA_1_1_1	L	R
skipA_1_1_2	R	skipA_1_1_1	R	R
skipA_1_1_1	;	cmpA_1_1	;	R
skipB_1_1_7	,	skipB_1_1_6	,	R
skipB_1_1_6	0	skipB_1_1_5	0	R
skipB_1_1_6	1	skipB_1_1_5	1	R
skipB_1_1_6	2	skipB_1_1_5	2	R
skipB_1_1_6	3	skipB_1_1_5	3	R
skipB_1_1_6	A	skipB_1_1_5	A	R
skipB_1_1_6	X	skipB_1_1_5	X	R
skipB_1_1_5	,	skipB_1_1_4	,	R
skipB_1_1_4	0	skipB_1_1_3	0	R
skipB_1_1_4	1	skipB_1_1_3	1	R
skipB_1_1_4	2	skipB_1_1_3	2	R
skipB_1_1_4	3	skipB_1_1_3	3	R
skipB_1_1_3	,	skipB_1_1_2	,	R
skipB_1_1_2	L	skipB_1_1_1	L	R
skipB_1_1_2	R	skipB_1_1_1	R	R
skipB_1_1_1	;	cmpA_1_1	;	R
cmpA_1_2	0	skipA_1_2_9	0	R
cmpA_1_2	1	skip1_1_2	1	R
cmpA_1_2	2	skipA_1_2_9	2	R
cmpA_1_2	3	skipA_1_2_9	3	R
cmpA_1_2	#	REJECT	#	R
skip1_1_2	,	cmpB_1_2	,	R
cmpB_1_2	0	skipB_1_2_7	0	R
cmpB_1_2	1	skipB_1_2_7	1	R
cmpB_1_2	2	passComma2	2	R
cmpB_1_2	3	skipB_1_2_7	3	R
skipA_1_2_9	,	skipA_1_2_8	,	R
skipA_1_2_8	0	skipA_1_2_7	0	R
skipA_1_2_8	1	skipA_1_2_7	1	R
skipA_1_2_8	2	skipA_1_2_7	2	R
skipA_1_2_8	3	skipA_1_2_7	3	R
skipA_1_2_7	,	skipA_1_2_6	,	R
skipA_1_2_6	0	skipA_1_2_5	0	R
skipA_1_2_6	1	skipA_1_2_5	1	R
skipA_1_2_6	2	skipA_1_2_5	2	R
skipA_1_2_6	3	skipA_1_2_5	3	R
skipA_1_2_6	A	skipA_1_2_5	A	R
skipA_1_2_6	X	skipA_1_2_5	X	R
skipA_1_2_5	,	skipA_1_2_4	,	R
skipA_1_2_4	0	skipA_1_2_3	0	R
skipA_1_2_4	1	skipA_1_2_3	1	R
skipA_1_2_4	2	skipA_1_2_3	2	R
skipA_1_2_4	3	skipA_1_2_3	3	R
skipA_1_2_3	,	skipA_1_2_2	,	R
skipA_1_2_2	L	skipA_1_2_1	L	R
skipA_1_2_2	R	skipA_1_2_1	R	R
skipA_1_2_1	;	cmpA_1_2	;	R
skipB_1_2_7	,	skipB_1_2_6	,	R
skipB_1_2_6	0	skipB_1_2_5	0	R
skipB_1_2_6	1	skipB_1_2_5	1	R
skipB_1_2_6	2	skipB_1_2_5	2	R
skipB_1_2_6	3	skipB_1_2_5	3	R
skipB_1_2_6	A	skipB_1_2_5	A	R
skipB_1_2_6	X	skipB_1_2_5	X	R
skipB_1_2_5	,	skipB_1_2_4	,	R
skipB_1_2_4	0	skipB_1_2_3	0	R
skipB_1_2_4	1	skipB_1_2_3	1	R
skipB_1_2_4	2	skipB_1_2_3	2	R
skipB_1_2_4	3	skipB_1_2_3	3	R
skipB_1_2_3	,	skipB_1_2_2	,	R
skipB_1_2_2	L	skipB_1_2_1	L	R
skipB_1_2_2	R	skipB_1_2_1	R	R
skipB_1_2_1	;	cmpA_1_2	;	R
cmpA_1_3	0	skipA_1_3_9	0	R
cmpA_1_3	1	skip1_1_3	1	R
cmpA_1_3	2	skipA_1_3_9	2	R
cmpA_1_3	3	skipA_1_3_9	3	R
cmpA_1_3	#	REJECT	#	R
skip1_1_3	,	cmpB_1_3	,	R
cmpB_1_3	0	skipB_1_3_7	0	R
cmpB_1_3	1	skipB_1_3_7	1	R
cmpB_1_3	2	skipB_1_3_7	2	R
cmpB_1_3	3	passComma2	3	R
skipA_1_3_9	,	skipA_1_3_8	,	R
skipA_1_3_8	0	skipA_1_3_7	0	R
skipA_1_3_8	1	skipA_1_3_7	1	R
skipA_1_3_8	2	skipA_1_3_7	2	R
skipA_1_3_8	3	skipA_1_3_7	3	R
skipA_1_3_7	,	skipA_1_3_6	,	R
skipA_1_3_6	0	skipA_1_3_5	0	R
skipA_1_3_6	1	skipA_1_3_5	1	R
skipA_1_3_6	2	skipA_1_3_5	2	R
skipA_1_3_6	3	skipA_1_3_5	3	R
skipA_1_3_6	A	skipA_1_3_5	A	R
skipA_1_3_6	X	skipA_1_3_5	X	R
skipA_1_3_5	,	skipA_1_3_4	,	R
skipA_1_3_4	0	skipA_1_3_3	0	R
skipA_1_3_4	1	skipA_1_3_3	1	R
skipA_1_3_4	2	skipA_1_3_3	2	R
skipA_1_3_4	3	skipA_1_3_3	3	R
skipA_1_3_3	,	skipA_1_3_2	,	R
skipA_1_3_2	L	skipA_1_3_1	L	R
skipA_1_3_2	R	skipA_1_3_1	R	R
skipA_1_3_1	;	cmpA_1_3	;	R
skipB_1_3_7	,	skipB_1_3_6	,	R
skipB_1_3_6	0	skipB_1_3_5	0	R
skipB_1_3_6	1	skipB_1_3_5	1	R
skipB_1_3_6	2	skipB_1_3_5	2	R
skipB_1_3_6	3	skipB_1_3_5	3	R
skipB_1_3_6	A	skipB_1_3_5	A	R
skipB_1_3_6	X	skipB_1_3_5	X	R
skipB_1_3_5	,	skipB_1_3_4	,	R
skipB_1_3_4	0	skipB_1_3_3	0	R
skipB_1_3_4	1	skipB_1_3_3	1	R
skipB_1_3_4	2	skipB_1_3_3	2	R
skipB_1_3_4	3	skipB_1_3_3	3	R
skipB_1_3_3	,	skipB_1_3_2	,	R
skipB_1_3_2	L	skipB_1_3_1	L	R
skipB_1_3_2	R	skipB_1_3_1	R	R
skipB_1_3_1	;	cmpA_1_3	;	R
cmpA_2_0	0	skipA_2_0_9	0	R
cmpA_2_0	1	skipA_2_0_9	1	R
cmpA_2_0	2	skip1_2_0	2	R
cmpA_2_0	3	skipA_2_0_9	3	R
cmpA_2_0	#	REJECT	#	R
skip1_2_0	,	cmpB_2_0	,	R
cmpB_2_0	0	passComma2	0	R
cmpB_2_0	1	skipB_2_0_7	1	R
cmpB_2_0	2	skipB_2_0_7	2	R
cmpB_2_0	3	skipB_2_0_7	3	R
skipA_2_0_9	,	skipA_2_0_8	,	R
skipA_2_0_8	0	skipA_2_0_7	0	R
skipA_2_0_8	1	skipA_2_0_7	1	R
skipA_2_0_8	2	skipA_2_0_7	2	R
skipA_2_0_8	3	skipA_2_0_7	3	R
skipA_2_0_7	,	skipA_2_0_6	,	R
skipA_2_0_6	0	skipA_2_0_5	0	R
skipA_2_0_6	1	skipA_2_0_5	1	R
skipA_2_0_6	2	skipA_2_0_5	2	R
skipA_2_0_6	3	skipA_2_0_5	3	R
skipA_2_0_6	A	skipA_2_0_5	A	R
skipA_2_0_6	X	skipA_2_0_5	X	R
skipA_2_0_5	,	skipA_2_0_4	,	R
skipA_2_0_4	0	skipA_2_0_3	0	R
skipA_2_0_4	1	skipA_2_0_3	1	R
skipA_2_0_4	2	skipA_2_0_3	2	R
skipA_2_0_4	3	skipA_2_0_3	3	R
skipA_2_0_3	,	skipA_2_0_2	,	R
skipA_2_0_2	L	skipA_2_0_1	L	R
skipA_2_0_2	R	skipA_2_0_1	R	R
skipA_2_0_1	;	cmpA_2_0	;	R
skipB_2_0_7	,	skipB_2_0_6	,	R
skipB_2_0_6	0	skipB_2_0_5	0	R
skipB_2_0_6	1	skipB_2_0_5	1	R
skipB_2_0_6	2	skipB_2_0_5	2	R
skipB_2_0_6	3	skipB_2_0_5	3	R
skipB_2_0_6	A	skipB_2_0_5	A	R
skipB_2_0_6	X	skipB_2_0_5	X	R
skipB_2_0_5	,	skipB_2_0_4	,	R
skipB_2_0_4	0	skipB_2_0_3	0	R
skipB_2_0_4	1	skipB_2_0_3	1	R
skipB_2_0_4	2	skipB_2_0_3	2	R
skipB_2_0_4	3	skipB_2_0_3	3	R
skipB_2_0_3	,	skipB_2_0_2	,	R
skipB_2_0_2	L	skipB_2_0_1	L	R
skipB_2_0_2	R	skipB_2_0_1	R	R
skipB_2_0_1	;	cmpA_2_0	;	R
cmpA_2_1	0	skipA_2_1_9	0	R
cmpA_2_1	1	skipA_2_1_9	1	R
cmpA_2_1	2	skip1_2_1	2	R
cmpA_2_1	3	skipA_2_1_9	3	R
cmpA_2_1	#	REJECT	#	R
skip1_2_1	,	cmpB_2_1	,	R
cmpB_2_1	0	skipB_2_1_7	0	R
cmpB_2_1	1	passComma2	1	R
cmpB_2_1	2	skipB_2_1_7	2	R
cmpB_2_1	3	skipB_2_1_7	3	R
skipA_2_1_9	,	skipA_2_1_8	,	R
skipA_2_1_8	0	skipA_2_1_7	0	R
skipA_2_1_8	1	skipA_2_1_7	1	R
skipA_2_1_8	2	skipA_2_1_7	2	R
skipA_2_1_8	3	skipA_2_1_7	3	R
skipA_2_1_7	,	skipA_2_1_6	,	R
skipA_2_1_6	0	skipA_2_1_5	0	R
skipA_2_1_6	1	skipA_2_1_5	1	R
skipA_2_1_6	2	skipA_2_1_5	2	R
skipA_2_1_6	3	skipA_2_1_5	3	R
skipA_2_1_6	A	skipA_2_1_5	A	R
skipA_2_1_6	X	skipA_2_1_5	X	R
skipA_2_1_5	,	skipA_2_1_4	,	R
skipA_2_1_4	0	skipA_2_1_3	0	R
skipA_2_1_4	1	skipA_2_1_3	1	R
skipA_2_1_4	2	skipA_2_1_3	2	R
skipA_2_1_4	3	skipA_2_1_3	3	R
skipA_2_1_3	,	skipA_2_1_2	,	R
skipA_2_1_2	L	skipA_2_1_1	L	R
skipA_2_1_2	R	skipA_2_1_1	R	R
skipA_2_1_1	;	cmpA_2_1	;	R
skipB_2_1_7	,	skipB_2_1_6	,	R
skipB_2_1_6	0	skipB_2_1_5	0	R
skipB_2_1_6	1	skipB_2_1_5	1	R
skipB_2_1_6	2	skipB_2_1_5	2	R
skipB_2_1_6	3	skipB_2_1_5	3	R
skipB_2_1_6	A	skipB_2_1_5	A	R
skipB_2_1_6	X	skipB_2_1_5	X	R
skipB_2_1_5	,	skipB_2_1_4	,	R
skipB_2_1_4	0	skipB_2_1_3	0	R
skipB_2_1_4	1	skipB_2_1_3	1	R
skipB_2_1_4	2	skipB_2_1_3	2	R
skipB_2_1_4	3	skipB_2_1_3	3	R
skipB_2_1_3	,	skipB_2_1_2	,	R
skipB_2_1_2	L	skipB_2_1_1	L	R
skipB_2_1_2	R	skipB_2_1_1	R	R
skipB_2_1_1	;	cmpA_2_1	;	R
cmpA_2_2	0	skipA_2_2_9	0	R
cmpA_2_2	1	skipA_2_2_9	1	R
cmpA_2_2	2	skip1_2_2	2	R
cmpA_2_2	3	skipA_2_2_9	3	R
cmpA_2_2	#	REJECT	#	R
skip1_2_2	,	cmpB_2_2	,	R
cmpB_2_2	0	skipB_2_2_7	0	R
cmpB_2_2	1	skipB_2_2_7	1	R
cmpB_2_2	2	passComma2	2	R
cmpB_2_2	3	skipB_2_2_7	3	R
skipA_2_2_9	,	skipA_2_2_8	,	R
skipA_2_2_8	0	skipA_2_2_7	0	R
skipA_2_2_8	1	skipA_2_2_7	1	R
skipA_2_2_8	2	skipA_2_2_7	2	R
skipA_2_2_8	3	skipA_2_2_7	3	R
skipA_2_2_7	,	skipA_2_2_6	,	R
skipA_2_2_6	0	skipA_2_2_5	0	R
skipA_2_2_6	1	skipA_2_2_5	1	R
skipA_2_2_6	2	skipA_2_2_5	2	R
skipA_2_2_6	3	skipA_2_2_5	3	R
skipA_2_2_6	A	skipA_2_2_5	A	R
skipA_2_2_6	X	skipA_2_2_5	X	R
skipA_2_2_5	,	skipA_2_2_4	,	R
skipA_2_2_4	0	skipA_2_2_3	0	R
skipA_2_2_4	1	skipA_2_2_3	1	R
skipA_2_2_4	2	skipA_2_2_3	2	R
skipA_2_2_4	3	skipA_2_2_3	3	R
skipA_2_2_3	,	skipA_2_2_2	,	R
skipA_2_2_2	L	skipA_2_2_1	L	R
skipA_2_2_2	R	skipA_2_2_1	R	R
skipA_2_2_1	;	cmpA_2_2	;	R
skipB_2_2_7	,	skipB_2_2_6	,	R
skipB_2_2_6	0	skipB_2_2_5	0	R
skipB_2_2_6	1	skipB_2_2_5	1	R
skipB_2_2_6	2	skipB_2_2_5	2	R
skipB_2_2_6	3	skipB_2_2_5	3	R
skipB_2_2_6	A	skipB_2_2_5	A	R
skipB_2_2_6	X	skipB_2_2_5	X	R
skipB_2_2_5	,	skipB_2_2_4	,	R
skipB_2_2_4	0	skipB_2_2_3	0	R
skipB_2_2_4	1	skipB_2_2_3	1	R
skipB_2_2_4	2	skipB_2_2_3	2	R
skipB_2_2_4	3	skipB_2_2_3	3	R
skipB_2_2_3	,	skipB_2_2_2	,	R
skipB_2_2_2	L	skipB_2_2_1	L	R
skipB_2_2_2	R	skipB_2_2_1	R	R
skipB_2_2_1	;	cmpA_2_2	;	R
cmpA_2_3	0	skipA_2_3_9	0	R
cmpA_2_3	1	skipA_2_3_9	1	R
cmpA_2_3	2	skip1_2_3	2	R
cmpA_2_3	3	skipA_2_3_9	3	R
cmpA_2_3	#	REJECT	#	R
skip1_2_3	,	cmpB_2_3	,	R
cmpB_2_3	0	skipB_2_3_7	0	R
cmpB_2_3	1	skipB_2_3_7	1	R
cmpB_2_3	2	skipB_2_3_7	2	R
cmpB_2_3	3	passComma2	3	R
skipA_2_3_9	,	skipA_2_3_8	,	R
skipA_2_3_8	0	skipA_2_3_7	0	R
skipA_2_3_8	1	skipA_2_3_7	1	R
skipA_2_3_8	2	skipA_2_3_7	2	R
skipA_2_3_8	3	skipA_2_3_7	3	R
skipA_2_3_7	,	skipA_2_3_6	,	R
skipA_2_3_6	0	skipA_2_3_5	0	R
skipA_2_3_6	1	skipA_2_3_5	1	R
skipA_2_3_6	2	skipA_2_3_5	2	R
skipA_2_3_6	3	skipA_2_3_5	3	R
skipA_2_3_6	A	skipA_2_3_5	A	R
skipA_2_3_6	X	skipA_2_3_5	X	R
skipA_2_3_5	,	skipA_2_3_4	,	R
skipA_2_3_4	0	skipA_2_3_3	0	R
skipA_2_3_4	1	skipA_2_3_3	1	R
skipA_2_3_4	2	skipA_2_3_3	2	R
skipA_2_3_4	3	skipA_2_3_3	3	R
skipA_2_3_3	,	skipA_2_3_2	,	R
skipA_2_3_2	L	skipA_2_3_1	L	R
skipA_2_3_2	R	skipA_2_3_1	R	R
skipA_2_3_1	;	cmpA_2_3	;	R
skipB_2_3_7	,	skipB_2_3_6	,	R
skipB_2_3_6	0	skipB_2_3_5	0	R
skipB_2_3_6	1	skipB_2_3_5	1	R
skipB_2_3_6	2	skipB_2_3_5	2	R
skipB_2_3_6	3	skipB_2_3_5	3	R
skipB_2_3_6	A	skipB_2_3_5	A	R
skipB_2_3_6	X	skipB_2_3_5	X	R
skipB_2_3_5	,	skipB_2_3_4	,	R
skipB_2_3_4	0	skipB_2_3_3	0	R
skipB_2_3_4	1	skipB_2_3_3	1	R
skipB_2_3_4	2	skipB_2_3_3	2	R
skipB_2_3_4	3	skipB_2_3_3	3	R
skipB_2_3_3	,	skipB_2_3_2	,	R
skipB_2_3_2	L	skipB_2_3_1	L	R
skipB_2_3_2	R	skipB_2_3_1	R	R
skipB_2_3_1	;	cmpA_2_3	;	R
cmpA_3_0	0	skipA_3_0_9	0	R
cmpA_3_0	1	skipA_3_0_9	1	R
cmpA_3_0	2	skipA_3_0_9	2	R
cmpA_3_0	3	skip1_3_0	3	R
cmpA_3_0	#	REJECT	#	R
skip1_3_0	,	cmpB_3_0	,	R
cmpB_3_0	0	passComma2	0	R
cmpB_3_0	1	skipB_3_0_7	1	R
cmpB_3_0	2	skipB_3_0_7	2	R
cmpB_3_0	3	skipB_3_0_7	3	R
skipA_3_0_9	,	skipA_3_0_8	,	R
skipA_3_0_8	0	skipA_3_0_7	0	R
skipA_3_0_8	1	skipA_3_0_7	1	R
skipA_3_0_8	2	skipA_3_0_7	2	R
skipA_3_0_8	3	skipA_3_0_7	3	R
skipA_3_0_7	,	skipA_3_0_6	,	R
skipA_3_0_6	0	skipA_3_0_5	0	R
skipA_3_0_6	1	skipA_3_0_5	1	R
skipA_3_0_6	2	skipA_3_0_5	2	R
skipA_3_0_6	3	skipA_3_0_5	3	R
skipA_3_0_6	A	skipA_3_0_5	A	R
skipA_3_0_6	X	skipA_3_0_5	X	R
skipA_3_0_5	,	skipA_3_0_4	,	R
skipA_3_0_4	0	skipA_3_0_3	0	R
skipA_3_0_4	1	skipA_3_0_3	1	R
skipA_3_0_4	2	skipA_3_0_3	2	R
skipA_3_0_4	3	skipA_3_0_3	3	R
skipA_3_0_3	,	skipA_3_0_2	,	R
skipA_3_0_2	L	skipA_3_0_1	L	R
skipA_3_0_2	R	skipA_3_0_1	R	R
skipA_3_0_1	;	cmpA_3_0	;	R
skipB_3_0_7	,	skipB_3_0_6	,	R
skipB_3_0_6	0	skipB_3_0_5	0	R
skipB_3_0_6	1	skipB_3_0_5	1	R
skipB_3_0_6	2	skipB_3_0_5	2	R
skipB_3_0_6	3	skipB_3_0_5	3	R
skipB_3_0_6	A	skipB_3_0_5	A	R
skipB_3_0_6	X	skipB_3_0_5	X	R
skipB_3_0_5	,	skipB_3_0_4	,	R
skipB_3_0_4	0	skipB_3_0_3	0	R
skipB_3_0_4	1	skipB_3_0_3	1	R
skipB_3_0_4	2	skipB_3_0_3	2	R
skipB_3_0_4	3	skipB_3_0_3	3	R
skipB_3_0_3	,	skipB_3_0_2	,	R
skipB_3_0_2	L	skipB_3_0_1	L	R
skipB_3_0_2	R	skipB_3_0_1	R	R
skipB_3_0_1	;	cmpA_3_0	;	R
cmpA_3_1	0	skipA_3_1_9	0	R
cmpA_3_1	1	skipA_3_1_9	1	R
cmpA_3_1	2	skipA_3_1_9	2	R
cmpA_3_1	3	skip1_3_1	3	R
cmpA_3_1	#	REJECT	#	R
skip1_3_1	,	cmpB_3_1	,	R
cmpB_3_1	0	skipB_3_1_7	0	R
cmpB_3_1	1	passComma2	1	R
cmpB_3_1	2	skipB_3_1_7	2	R
cmpB_3_1	3	skipB_3_1_7	3	R
skipA_3_1_9	,	skipA_3_1_8	,	R
skipA_3_1_8	0	skipA_3_1_7	0	R
skipA_3_1_8	1	skipA_3_1_7	1	R
skipA_3_1_8	2	skipA_3_1_7	2	R
skipA_3_1_8	3	skipA_3_1_7	3	R
skipA_3_1_7	,	skipA_3_1_6	,	R
skipA_3_1_6	0	skipA_3_1_5	0	R
skipA_3_1_6	1	skipA_3_1_5	1	R
skipA_3_1_6	2	skipA_3_1_5	2	R
skipA_3_1_6	3	skipA_3_1_5	3	R
skipA_3_1_6	A	skipA_3_1_5	A	R
skipA_3_1_6	X	skipA_3_1_5	X	R
skipA_3_1_5	,	skipA_3_1_4	,	R
skipA_3_1_4	0	skipA_3_1_3	0	R
skipA_3_1_4	1	skipA_3_1_3	1	R
skipA_3_1_4	2	skipA_3_1_3	2	R
skipA_3_1_4	3	skipA_3_1_3	3	R
skipA_3_1_3	,	skipA_3_1_2	,	R
skipA_3_1_2	L	skipA_3_1_1	L	R
skipA_3_1_2	R	skipA_3_1_1	R	R
skipA_3_1_1	;	cmpA_3_1	;	R
skipB_3_1_7	,	skipB_3_1_6	,	R
skipB_3_1_6	0	skipB_3_1_5	0	R
skipB_3_1_6	1	skipB_3_1_5	1	R
skipB_3_1_6	2	skipB_3_1_5	2	R
skipB_3_1_6	3	skipB_3_1_5	3	R
skipB_3_1_6	A	skipB_3_1_5	A	R
skipB_3_1_6	X	skipB_3_1_5	X	R
skipB_3_1_5	,	skipB_3_1_4	,	R
skipB_3_1_4	0	skipB_3_1_3	0	R
skipB_3_1_4	1	skipB_3_1_3	1	R
skipB_3_1_4	2	skipB_3_1_3	2	R
skipB_3_1_4	3	skipB_3_1_3	3	R
skipB_3_1_3	,	skipB_3_1_2	,	R
skipB_3_1_2	L	skipB_3_1_1	L	R
skipB_3_1_2	R	skipB_3_1_1	R	R
skipB_3_1_1	;	cmpA_3_1	;	R
cmpA_3_2	0	skipA_3_2_9	0	R
cmpA_3_2	1	skipA_3_2_9	1	R
cmpA_3_2	2	skipA_3_2_9	2	R
cmpA_3_2	3	skip1_3_2	3	R
cmpA_3_2	#	REJECT	#	R
skip1_3_2	,	cmpB_3_2	,	R
cmpB_3_2	0	skipB_3_2_7	0	R
cmpB_3_2	1	skipB_3_2_7	1	R
cmpB_3_2	2	passComma2	2	R
cmpB_3_2	3	skipB_3_2_7	3	R
skipA_3_2_9	,	skipA_3_2_8	,	R
skipA_3_2_8	0	skipA_3_2_7	0	R
skipA_3_2_8	1	skipA_3_2_7	1	R
skipA_3_2_8	2	skipA_3_2_7	2	R
skipA_3_2_8	3	skipA_3_2_7	3	R
skipA_3_2_7	,	skipA_3_2_6	,	R
skipA_3_2_6	0	skipA_3_2_5	0	R
skipA_3_2_6	1	skipA_3_2_5	1	R
skipA_3_2_6	2	skipA_3_2_5	2	R
skipA_3_2_6	3	skipA_3_2_5	3	R
skipA_3_2_6	A	skipA_3_2_5	A	R
skipA_3_2_6	X	skipA_3_2_5	X	R
skipA_3_2_5	,	skipA_3_2_4	,	R
skipA_3_2_4	0	skipA_3_2_3	0	R
skipA_3_2_4	1	skipA_3_2_3	1	R
skipA_3_2_4	2	skipA_3_2_3	2	R
skipA_3_2_4	3	skipA_3_2_3	3	R
skipA_3_2_3	,	skipA_3_2_2	,	R
skipA_3_2_2	L	skipA_3_2_1	L	R
skipA_3_2_2	R	skipA_3_2_1	R	R
skipA_3_2_1	;	cmpA_3_2	;	R
skipB_3_2_7	,	skipB_3_2_6	,	R
skipB_3_2_6	0	skipB_3_2_5	0	R
skipB_3_2_6	1	skipB_3_2_5	1	R
skipB_3_2_6	2	skipB_3_2_5	2	R
skipB_3_2_6	3	skipB_3_2_5	3	R
skipB_3_2_6	A	skipB_3_2_5	A	R
skipB_3_2_6	X	skipB_3_2_5	X	R
skipB_3_2_5	,	skipB_3_2_4	,	R
skipB_3_2_4	0	skipB_3_2_3	0	R
skipB_3_2_4	1	skipB_3_2_3	1	R
skipB_3_2_4	2	skipB_3_2_3	2	R
skipB_3_2_4	3	skipB_3_2_3	3	R
skipB_3_2_3	,	skipB_3_2_2	,	R
skipB_3_2_2	L	skipB_3_2_1	L	R
skipB_3_2_2	R	skipB_3_2_1	R	R
skipB_3_2_1	;	cmpA_3_2	;	R
cmpA_3_3	0	skipA_3_3_9	0	R
cmpA_3_3	1	skipA_3_3_9	1	R
cmpA_3_3	2	skipA_3_3_9	2	R
cmpA_3_3	3	skip1_3_3	3	R
cmpA_3_3	#	REJECT	#	R
skip1_3_3	,	cmpB_3_3	,	R
cmpB_3_3	0	skipB_3_3_7	0	R
cmpB_3_3	1	skipB_3_3_7	1	R
cmpB_3_3	2	skipB_3_3_7	2	R
cmpB_3_3	3	passComma2	3	R
skipA_3_3_9	,	skipA_3_3_8	,	R
skipA_3_3_8	0	skipA_3_3_7	0	R
skipA_3_3_8	1	skipA_3_3_7	1	R
skipA_3_3_8	2	skipA_3_3_7	2	R
skipA_3_3_8	3	skipA_3_3_7	3	R
skipA_3_3_7	,	skipA_3_3_6	,	R
skipA_3_3_6	0	skipA_3_3_5	0	R
skipA_3_3_6	1	skipA_3_3_5	1	R
skipA_3_3_6	2	skipA_3_3_5	2	R
skipA_3_3_6	3	skipA_3_3_5	3	R
skipA_3_3_6	A	skipA_3_3_5	A	R
skipA_3_3_6	X	skipA_3_3_5	X	R
skipA_3_3_5	,	skipA_3_3_4	,	R
skipA_3_3_4	0	skipA_3_3_3	0	R
skipA_3_3_4	1	skipA_3_3_3	1	R
skipA_3_3_4	2	skipA_3_3_3	2	R
skipA_3_3_4	3	skipA_3_3_3	3	R
skipA_3_3_3	,	skipA_3_3_2	,	R
skipA_3_3_2	L	skipA_3_3_1	L	R
skipA_3_3_2	R	skipA_3_3_1	R	R
skipA_3_3_1	;	cmpA_3_3	;	R
skipB_3_3_7	,	skipB_3_3_6	,	R
skipB_3_3_6	0	skipB_3_3_5	0	R
skipB_3_3_6	1	skipB_3_3_5	1	R
skipB_3_3_6	2	skipB_3_3_5	2	R
skipB_3_3_6	3	skipB_3_3_5	3	R
skipB_3_3_6	A	skipB_3_3_5	A	R
skipB_3_3_6	X	skipB_3_3_5	X	R
skipB_3_3_5	,	skipB_3_3_4	,	R
skipB_3_3_4	0	skipB_3_3_3	0	R
skipB_3_3_4	1	skipB_3_3_3	1	R
skipB_3_3_4	2	skipB_3_3_3	2	R
skipB_3_3_4	3	skipB_3_3_3	3	R
skipB_3_3_3	,	skipB_3_3_2	,	R
skipB_3_3_2	L	skipB_3_3_1	L	R
skipB_3_3_2	R	skipB_3_3_1	R	R
skipB_3_3_1	;	cmpA_3_3	;	R
passComma2	,	readQ2	,	R
readQ2	0	gotq2_0	0	R
readQ2	1	gotq2_1	1	R
readQ2	2	gotq2_2	2	R
readQ2	3	gotq2_3	3	R
readQ2	A	gotq2_A	A	R
readQ2	X	gotq2_X	X	R
gotq2_0	,	skip2_0	,	R
gotq2_1	,	skip2_1	,	R
gotq2_2	,	skip2_2	,	R
gotq2_3	,	skip2_3	,	R
gotq2_A	,	skip2_A	,	R
gotq2_X	,	skip2_X	,	R
skip2_0	0	gotb_0_0	0	R
skip2_0	1	gotb_0_1	1	R
skip2_0	2	gotb_0_2	2	R
skip2_0	3	gotb_0_3	3	R
skip2_1	0	gotb_1_0	0	R
skip2_1	1	gotb_1_1	1	R
skip2_1	2	gotb_1_2	2	R
skip2_1	3	gotb_1_3	3	R
skip2_2	0	gotb_2_0	0	R
skip2_2	1	gotb_2_1	1	R
skip2_2	2	gotb_2_2	2	R
skip2_2	3	gotb_2_3	3	R
skip2_3	0	gotb_3_0	0	R
skip2_3	1	gotb_3_1	1	R
skip2_3	2	gotb_3_2	2	R
skip2_3	3	gotb_3_3	3	R
skip2_A	0	gotb_A_0	0	R
skip2_A	1	gotb_A_1	1	R
skip2_A	2	gotb_A_2	2	R
skip2_A	3	gotb_A_3	3	R
skip2_X	0	gotb_X_0	0	R
skip2_X	1	gotb_X_1	1	R
skip2_X	2	gotb_X_2	2	R
skip2_X	3	gotb_X_3	3	R
gotb_0_0	,	skip3_0_0	,	R
skip3_0_0	L	apply_0_0_L	L	R
skip3_0_0	R	apply_0_0_R	R	R
gotb_0_1	,	skip3_0_1	,	R
skip3_0_1	L	apply_0_1_L	L	R
skip3_0_1	R	apply_0_1_R	R	R
gotb_0_2	,	skip3_0_2	,	R
skip3_0_2	L	apply_0_2_L	L	R
skip3_0_2	R	apply_0_2_R	R	R
gotb_0_3	,	skip3_0_3	,	R
skip3_0_3	L	apply_0_3_L	L	R
skip3_0_3	R	apply_0_3_R	R	R
gotb_1_0	,	skip3_1_0	,	R
skip3_1_0	L	apply_1_0_L	L	R
skip3_1_0	R	apply_1_0_R	R	R
gotb_1_1	,	skip3_1_1	,	R
skip3_1_1	L	apply_1_1_L	L	R
skip3_1_1	R	apply_1_1_R	R	R
gotb_1_2	,	skip3_1_2	,	R
skip3_1_2	L	apply_1_2_L	L	R
skip3_1_2	R	apply_1_2_R	R	R
gotb_1_3	,	skip3_1_3	,	R
skip3_1_3	L	apply_1_3_L	L	R
skip3_1_3	R	apply_1_3_R	R	R
gotb_2_0	,	skip3_2_0	,	R
skip3_2_0	L	apply_2_0_L	L	R
skip3_2_0	R	apply_2_0_R	R	R
